Random waveform, supplied seed
Total number of intervals = 1000 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289$
Average QPS expected = 51604
Timestamp start: 1684520016986
Timestamp end: 1684521017880

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      378.9   306.3   173.5   223.3   237.6   336.9   396.8   435.4   465.7   502.0   549.4   623.9   819.2  4139.7  6977.5  90030.0    90536
read      450.4   412.2   173.5   231.8   249.0   426.4   499.8   530.9   551.1   577.8   611.2   669.1  1200.0  4813.2 19547.4  12494.0    12508
read      435.3   365.5   173.5   224.6   239.6   365.8   471.0   536.5   576.6   618.3   665.5   730.9  1211.1  4712.5  9198.5  38391.0    38491
read      384.0   277.0   173.5   224.4   239.5   340.6   397.2   434.2   463.3   499.5   545.9   623.3   910.8  3971.1  9353.0  97995.0    97806
read      435.5   246.9   173.5   231.0   248.7   425.1   489.5   517.1   536.8   559.2   587.4   635.3  1046.9  3869.9  6873.6  12020.0    11813
read      450.8   529.8   173.5   225.3   240.3   370.0   478.8   543.3   586.5   631.9   686.8   775.2  1426.6  4866.6 30203.7  39632.0    39665
read      414.6   595.7   173.5   220.7   233.3   340.8   414.5   472.4   519.2   569.1   624.3   694.5   999.7  7795.8 31857.6  53834.0    53571
read      391.3   276.5   173.5   220.0   232.4   332.3   401.0   452.1   493.6   542.2   602.0   680.1  1136.2  3807.6 10447.4  62889.0    63215
read      390.9   261.5   173.5   224.2   238.7   345.2   412.4   454.9   486.8   526.8   579.7   660.0   919.2  3225.9  7774.2  78422.0    78767
read      479.1   888.9   173.5   238.5   260.9   417.9   478.7   507.4   530.5   556.0   590.1   663.0  1194.8 14213.2 32007.5   8580.0     8615
