#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      333.2   164.9   160.7   210.1   222.1   295.6   347.8   385.1   414.4   451.6   499.6   568.1   690.9  1016.6  6133.8  83154.5    83137
read      448.1   293.0   160.7   258.3   283.6   431.3   487.4   518.0   537.7   561.4   592.1   643.9   780.3  4553.3 11274.6   9545.3     9580
read      411.1   206.7   160.7   224.0   240.2   380.1   464.6   512.5   544.5   579.2   619.2   675.5   793.0  1341.6  7969.4  37348.2    37385
read      413.0   213.6   160.7   223.4   239.0   377.5   469.2   521.9   554.9   589.4   629.3   684.0   798.0  1198.9  9160.5  33682.2    33706
read      411.5   224.3   160.7   222.0   237.1   371.1   465.5   520.6   554.9   590.8   631.8   687.6   800.0  2247.9  8481.5  35268.4    35204
read      380.9   218.9   160.7   217.9   230.4   334.1   416.1   468.4   508.2   550.1   595.1   653.3   760.2  1257.5  8110.3  50388.9    50438
read      381.3   237.3   160.7   216.7   229.4   332.1   415.4   469.3   510.6   553.2   598.1   657.7   767.9  1597.2  9648.2  48963.5    48878
read      400.3   223.0   160.7   222.4   237.7   353.3   443.7   501.1   540.8   581.6   626.1   684.1   796.6  1242.5  8572.3  42674.1    42682
read      433.6   290.5   160.7   228.5   246.5   395.8   498.5   547.0   576.9   609.0   645.1   700.8   833.8  3493.5 11527.4  27385.4    27416
read      357.6   189.7   160.7   212.1   224.5   312.1   379.6   427.4   463.5   507.5   558.5   625.3   742.9  1254.6  7550.8  64422.7    64424
read      357.2   186.0   160.7   211.8   224.2   313.0   382.0   428.9   464.1   506.9   556.4   621.5   736.0  1207.5  6732.5  64375.1    64364
read      441.9   361.5   187.4   276.6   302.1   413.8   458.6   484.9   504.6   529.7   560.6   616.6   788.1  5686.8 14804.3   5467.2     5481
read      439.0   269.4   160.7   230.7   250.0   413.0   500.6   544.6   573.7   605.0   640.1   693.1   815.0  2638.9 11499.5  26075.4    26227
read      428.1   258.6   160.7   227.5   245.3   399.4   490.8   537.3   566.3   595.6   632.1   684.9   799.4  1610.1 10663.5  26496.2    26586
read      331.5   170.1   160.7   210.5   222.5   296.6   347.7   382.5   409.8   445.2   489.7   551.4   679.3  1065.9  7058.9  86262.3    86286
read      423.1   237.9   160.7   227.3   244.4   393.4   490.8   535.0   562.1   590.3   625.5   675.4   785.3  2280.7  8978.3  24395.6    24452
read      417.5   229.5   160.7   225.0   241.6   383.5   482.9   530.7   559.0   588.6   624.2   675.1   784.7  1817.0  9314.1  26785.8    26832
read      414.9   242.5   160.7   223.5   239.2   375.4   475.8   528.3   559.3   591.7   629.8   684.3   795.4  1492.9 11100.0  29788.5    29795
read      387.0   213.2   160.7   217.2   230.0   339.1   426.9   482.3   523.2   565.0   610.3   668.3   773.6  1477.8  8449.4  46235.6    46224
read      330.7   168.8   160.7   209.8   221.8   294.1   344.0   379.3   408.8   446.5   494.8   562.3   686.3   958.7  6436.6  84666.1    84587
read      358.9   201.8   160.7   211.9   224.4   314.6   384.5   431.3   466.3   508.9   557.6   622.0   739.4  1119.2  7973.0  63408.8    63389
read      385.9   214.8   160.7   215.7   228.8   340.0   426.2   480.7   520.7   562.1   607.4   666.5   778.5  1208.1  7401.3  46934.4    46953
read      323.6   147.1   160.7   209.1   221.0   290.4   337.8   370.5   397.2   431.3   474.2   539.2   655.4   996.0  5514.1  90537.9    90536
read      445.1   322.9   173.5   246.7   269.9   430.5   492.9   524.9   545.7   571.3   601.1   652.0   781.9  3932.0 15387.1  12594.4    12508
read      404.6   222.7   160.7   221.5   236.2   367.8   455.9   506.9   541.2   577.4   618.1   673.9   787.3  1454.2  8241.0  38435.8    38491
read      317.1   158.2   160.7   208.9   220.7   287.3   330.9   360.3   383.7   413.7   454.6   514.5   634.7   962.4  5781.9  97789.5    97806
read      444.7   310.7   160.7   245.9   268.9   431.6   491.4   522.2   542.4   567.5   597.0   646.1   782.5  4274.5 12496.7  11752.5    11813
read      402.8   239.2   160.7   221.7   236.2   363.1   452.1   503.8   538.9   575.4   616.8   673.7   785.2  1299.8 10073.2  39604.7    39665
read      373.7   228.3   160.7   216.0   228.6   326.7   404.6   456.2   495.4   538.9   586.0   646.4   755.9  1017.4  8649.2  53599.7    53571
read      358.8   196.9   160.7   212.7   225.2   313.3   381.9   430.1   466.1   509.4   558.3   622.2   739.1  1422.9  7864.2  63122.6    63215
read      336.0   176.9   160.7   210.0   222.0   296.6   351.7   391.0   422.4   460.5   508.8   574.7   689.4  1012.5  6225.4  78762.8    78767
read      447.5   310.9   173.5   262.0   288.1   428.7   481.1   509.4   530.8   553.2   585.5   635.0   774.3  4545.2 12084.8   8605.8     8615
read      356.1   209.6   160.7   212.9   225.2   313.4   379.9   424.7   458.8   499.7   547.8   614.3   734.8  1072.9  7472.6  67912.5    67903
read      435.9   238.5   160.7   236.3   255.7   424.4   501.1   536.2   558.8   583.7   616.1   664.8   776.3  2592.9  8515.9  16371.8    16398
read      376.5   203.8   160.7   215.6   228.5   330.7   411.9   463.7   502.4   544.3   590.1   649.1   752.7  1017.2  7951.9  53416.2    53434
